gene_id,gene_name
28906,ENSG00000286718.1,RP11-355O1.12
28907,ENSG00000011454.18,RABGAP1
28908,ENSG00000222351.1,RNY1P15
28909,ENSG00000213216.2,RP11-355O1.7
28910,ENSG00000188394.8,GPR21
28911,ENSG00000225078.2,RP11-123N4.4
28912,ENSG00000236901.6,MIR600HG
28913,ENSG00000165209.19,STRBP
28914,ENSG00000283941.1,MIR600
28915,ENSG00000148204.12,CRB2
28916,ENSG00000119522.16,DENND1A
28917,ENSG00000207991.1,MIR601
28918,ENSG00000274932.1,MIR7150
28919,ENSG00000237336.1,RP11-230L22.4
28920,ENSG00000230826.1,RP11-417B4.2
28921,ENSG00000229115.1,RP11-417B4.3
28922,ENSG00000234881.1,PIGFP2
28923,ENSG00000106689.11,LHX2
28924,ENSG00000236668.2,RP11-85O21.2
28925,ENSG00000231227.1,RP11-85O21.4
28926,ENSG00000234921.1,RP11-85O21.5
28927,ENSG00000119408.17,NEK6
28928,ENSG00000235204.1,RP11-121A14.2
28929,ENSG00000227200.1,RP11-121A14.3
28930,ENSG00000136930.13,PSMB7
28931,ENSG00000180264.11,ADGRD2
28932,ENSG00000136931.10,NR5A1
28933,ENSG00000231149.2,RP11-10J18.3
28934,ENSG00000148200.17,NR6A1
28935,ENSG00000231744.1,RP11-164H5.1
28936,ENSG00000241246.3,RN7SL302P
28937,ENSG00000224020.1,MIR181A2HG
28938,ENSG00000207595.1,MIR181A2
28939,ENSG00000207737.1,MIR181B2
28940,ENSG00000236643.1,RP11-175D17.3
28941,ENSG00000185585.20,OLFML2A
28942,ENSG00000136918.8,WDR38
28943,ENSG00000136942.15,RPL35
28944,ENSG00000136950.13,ARPC5L
28945,ENSG00000136935.14,GOLGA1
28946,ENSG00000199313.1,RNU4-82P
28947,ENSG00000173611.18,SCAI
28948,ENSG00000177736.4,FXNP2
28949,ENSG00000119414.12,PPP6C
28950,ENSG00000232630.1,PRPS1P2
28951,ENSG00000235332.2,RPSAP76
28952,ENSG00000136933.17,RABEPK
28953,ENSG00000044574.9,HSPA5
28954,ENSG00000239705.2,RP11-65N13.8
28955,ENSG00000165219.22,GAPVD1
28956,ENSG00000214593.3,RP11-65N13.6
28957,ENSG00000200554.1,RNU6-1020P
28958,ENSG00000227845.2,RP11-184B22.2
28959,ENSG00000274510.1,Metazoa
28960,ENSG00000287782.1,RP11-269P11.2
28961,ENSG00000119487.17,MAPKAP1
28962,ENSG00000243845.3,RN7SL30P
28963,ENSG00000227068.1,RP11-12A16.3
28964,ENSG00000214761.3,HNRNPA1P15
28965,ENSG00000229582.3,RP11-423C15.3
28966,ENSG00000167081.18,PBX3
28967,ENSG00000232413.1,RP11-343J18.2
28968,ENSG00000288537.1,RP11-343J18.3
28969,ENSG00000228392.3,RP11-343J18.1
28970,ENSG00000196814.15,MVB12B
28971,ENSG00000253079.1,NRON
28972,ENSG00000252985.1,SNORD116
28973,ENSG00000233721.1,RP11-205K6.1
28974,ENSG00000279137.1,RP11-205K6.3
28975,ENSG00000226078.1,RP11-205K6.2
28976,ENSG00000224842.2,RP11-123K19.1
28977,ENSG00000136944.19,LMX1B
28978,ENSG00000238010.1,RP11-123K19.2
28979,ENSG00000286428.1,RP11-489N22.4
28980,ENSG00000169155.10,ZBTB43
28981,ENSG00000177125.5,ZBTB34
28982,ENSG00000136828.19,RALGPS1
28983,ENSG00000136859.10,ANGPTL2
28984,ENSG00000228487.2,RP13-225O21.2
28985,ENSG00000136895.19,GARNL3
28986,ENSG00000229369.1,RP13-225O21.5
28987,ENSG00000271833.1,RP11-356B19.11
28988,ENSG00000136856.18,SLC2A8
28989,ENSG00000196152.10,ZNF79
28990,ENSG00000197958.13,RPL12
28991,ENSG00000201302.1,SNORA65
28992,ENSG00000148356.15,LRSAM1
28993,ENSG00000200788.1,Y
28994,ENSG00000136830.12,NIBAN2
28995,ENSG00000136854.24,STXBP1
28996,ENSG00000279571.3,RP11-56D16.8
28997,ENSG00000187024.15,PTRH1
28998,ENSG00000283874.1,MIR3911
28999,ENSG00000160401.15,CFAP157
29000,ENSG00000167094.16,TTC16
29001,ENSG00000160404.18,TOR2A
29002,ENSG00000095370.20,SH2D3C
29003,ENSG00000286196.1,RP11-228B15.6
29004,ENSG00000136807.14,CDK9
29005,ENSG00000283863.1,MIR3960
29006,ENSG00000284547.1,MIR2861
29007,ENSG00000136877.15,FPGS
29008,ENSG00000106991.14,ENG
29009,ENSG00000225032.5,RP11-228B15.4
29010,ENSG00000222421.1,Y
29011,ENSG00000222455.1,RNA5SP296
29012,ENSG00000106992.19,AK1
29013,ENSG00000257524.6,RP11-203J24.9
29014,ENSG00000263979.1,MIR4672
29015,ENSG00000160408.16,ST6GALNAC6
29016,ENSG00000136840.19,ST6GALNAC4
29017,ENSG00000167103.12,PIP5KL1
29018,ENSG00000227218.7,RP11-203J24.8
29019,ENSG00000136908.18,DPM2
29020,ENSG00000167106.12,FAM102A
29021,ENSG00000230848.1,RP11-379C10.1
29022,ENSG00000171169.9,NAIF1
29023,ENSG00000148339.13,SLC25A25
29024,ENSG00000230536.1,RP11-379C10.4
29025,ENSG00000234771.3,SLC25A25-AS1
29026,ENSG00000148334.16,PTGES2
29027,ENSG00000232850.3,PTGES2-AS1
29028,ENSG00000148346.12,LCN2
29029,ENSG00000171159.5,C9orf16
29030,ENSG00000148337.21,CIZ1
29031,ENSG00000106976.21,DNM1
29032,ENSG00000207581.1,MIR199B
29033,ENSG00000264823.3,MIR3154
29034,ENSG00000167110.18,GOLGA2
29035,ENSG00000175854.14,SWI5
29036,ENSG00000167112.10,TRUB2
29037,ENSG00000272696.1,RP11-339B21.13
29038,ENSG00000167113.11,COQ4
29039,ENSG00000167114.13,SLC27A4
29040,ENSG00000223551.1,TMSB4XP4
29041,ENSG00000167118.11,URM1
29042,ENSG00000207955.5,RP11-339B21.12
29043,ENSG00000284185.1,MIR219A2
29044,ENSG00000283335.1,MIR219B
29045,ENSG00000167123.19,CERCAM
29046,ENSG00000273186.1,RP11-339B21.10
29047,ENSG00000228510.2,RP11-339B21.8
29048,ENSG00000136811.16,ODF2
29049,ENSG00000225951.1,ODF2-AS1
29050,ENSG00000119392.16,GLE1
29051,ENSG00000228395.2,RP11-216B9.6
29052,ENSG00000238406.1,RNU7-171P
29053,ENSG00000197694.18,SPTAN1
29054,ENSG00000280474.1,RP11-216B9.8
29055,ENSG00000280758.1,RP11-216B9.9
29056,ENSG00000119333.12,DYNC2I2
29057,ENSG00000227759.2,VTI1BP4
29058,ENSG00000234705.2,HMGA1P4
29059,ENSG00000119335.17,SET
29060,ENSG00000160447.7,PKN3
29061,ENSG00000264438.2,RN7SL560P
29062,ENSG00000160446.19,ZDHHC12
29063,ENSG00000223478.1,RP11-545E17.3
29064,ENSG00000160445.11,ZER1
29065,ENSG00000203286.5,Metazoa
29066,ENSG00000107021.16,TBC1D13
29067,ENSG00000167136.7,ENDOG
29068,ENSG00000198917.13,SPOUT1
29069,ENSG00000286112.1,RP11-545E17.13
29070,ENSG00000171097.14,KYAT1
29071,ENSG00000136802.12,LRRC8A
29072,ENSG00000175287.19,PHYHD1
29073,ENSG00000251184.1,RP11-101E3.5
29074,ENSG00000175283.8,DOLK
29075,ENSG00000095319.14,NUP188
29076,ENSG00000267834.1,RP11-167N5.5
29077,ENSG00000148341.18,SH3GLB2
29078,ENSG00000148343.19,MIGA2
29079,ENSG00000287234.1,RP11-167N5.6
29080,ENSG00000167130.18,DOLPP1
29081,ENSG00000095321.18,CRAT
29082,ENSG00000234055.1,RP11-247A12.1
29083,ENSG00000119383.21,PTPA
29084,ENSG00000235007.3,RP11-344B5.6
29085,ENSG00000268707.1,RP11-247A12.7
29086,ENSG00000188483.8,IER5L
29087,ENSG00000204055.5,RP11-344B5.4
29088,ENSG00000224307.2,RP11-344B5.2
29089,ENSG00000179082.3,C9orf106
29090,ENSG00000268615.1,RP11-65J3.15
29091,ENSG00000233901.6,LINC01503
29092,ENSG00000242281.3,RN7SL159P
29093,ENSG00000236146.2,RP11-65J3.6
29094,ENSG00000230676.1,RP11-65J3.3
29095,ENSG00000226355.2,RP11-65J3.2
29096,ENSG00000204054.14,LINC00963
29097,ENSG00000261334.1,RP11-65J3.14
29098,ENSG00000286078.1,RP11-492E3.53
29099,ENSG00000227619.3,RP11-492E3.2
29100,ENSG00000148335.15,NTMT1
29101,ENSG00000179058.7,C9orf50
29102,ENSG00000148331.12,ASB6
29103,ENSG00000234789.1,RP11-483H20.4
29104,ENSG00000167157.11,PRRX2
29105,ENSG00000236024.1,PRRX2-AS1
29106,ENSG00000148344.11,PTGES
29107,ENSG00000233909.1,UBE2V1P4
29108,ENSG00000136816.16,TOR1B
29109,ENSG00000136827.12,TOR1A
29110,ENSG00000136819.15,C9orf78
29111,ENSG00000136878.14,USP20
29112,ENSG00000276124.1,MIR6855
29113,ENSG00000224988.1,RP11-409K20.7
29114,ENSG00000187239.17,FNBP1
29115,ENSG00000230684.1,RP11-409K20.6
29116,ENSG00000270755.1,RP11-138E2.1
29117,ENSG00000148358.20,GPR107
29118,ENSG00000223188.1,Y
29119,ENSG00000196979.1,GPRACR
29120,ENSG00000107130.10,NCS1
29121,ENSG00000148357.17,HMCN2
29122,ENSG00000264169.2,RN7SL665P
29123,ENSG00000130707.18,ASS1
29124,ENSG00000107164.16,FUBP3
29125,ENSG00000277713.1,MIR6856
29126,ENSG00000232172.1,RP11-57C19.2
29127,ENSG00000130711.5,PRDM12
29128,ENSG00000130713.16,EXOSC2
29129,ENSG00000097007.19,ABL1
29130,ENSG00000288570.1,RP11-57C19.8
29131,ENSG00000224797.1,RP11-57C19.6
29132,ENSG00000188710.3,QRFP
29133,ENSG00000130720.13,FIBCD1
29134,ENSG00000236658.1,RP11-83J21.3
29135,ENSG00000050555.19,LAMC3
29136,ENSG00000252582.1,ENSG10010139944.1
29137,ENSG00000126878.13,AIF1L
29138,ENSG00000126883.17,NUP214
29139,ENSG00000252622.1,RNU6-881P
29140,ENSG00000236986.6,RP11-544A12.4
29141,ENSG00000246851.1,RP11-544A12.8
29142,ENSG00000226987.1,RP11-544A12.5
29143,ENSG00000126882.13,FAM78A
29144,ENSG00000286547.1,RP11-643E14.3
29145,ENSG00000160539.6,PLPP7
29146,ENSG00000285287.1,RP11-643E14.2
29147,ENSG00000288701.1,PRRC2B
29148,ENSG00000235284.1,SNORD62A
29149,ENSG00000231587.1,SNORD62B
29150,ENSG00000176868.3,RP11-334J6.7
29151,ENSG00000130714.19,POMT1
29152,ENSG00000230289.1,RP11-334J6.6
29153,ENSG00000130717.13,UCK1
29154,ENSG00000283526.1,PRRT1B
29155,ENSG00000107263.19,RAPGEF1
29156,ENSG00000240853.3,RN7SL328P
29157,ENSG00000231018.1,EIF4A1P3
29158,ENSG00000212395.1,ENSG10010137766.1
29159,ENSG00000236687.1,RP11-323H21.3
29160,ENSG00000160563.14,MED27
29161,ENSG00000196358.11,NTNG2
29162,ENSG00000107290.14,SETX
29163,ENSG00000125482.13,TTF1
29164,ENSG00000188523.9,CFAP77
29165,ENSG00000252521.1,RNU5D-2P
29166,ENSG00000125492.10,BARHL1
29167,ENSG00000125485.17,DDX31
29168,ENSG00000125484.12,GTF3C4
29169,ENSG00000165695.10,AK8
29170,ENSG00000224992.2,RP11-295G24.5
29171,ENSG00000165698.16,SPACA9
29172,ENSG00000165699.15,TSC1
29173,ENSG00000165702.15,GFI1B
29174,ENSG00000263816.1,MIR548AW
29175,ENSG00000234907.1,RP11-415H23.4
29176,ENSG00000238558.1,RNU7-21P
29177,ENSG00000196205.8,EEF1A1P5
29178,ENSG00000148308.18,GTF3C5
29179,ENSG00000273932.1,MIR6877
29180,ENSG00000170835.17,CEL
29181,ENSG00000170827.9,CELP
29182,ENSG00000160271.16,RALGDS
29183,ENSG00000285245.1,RP11-326L24.9
29184,ENSG00000148288.13,GBGT1
29185,ENSG00000171102.15,OBP2B
29186,ENSG00000119440.8,LCN1P1
29187,ENSG00000175164.16,ABO
29188,ENSG00000201843.1,Y
29189,ENSG00000204031.3,LCN1P2
29190,ENSG00000148296.7,SURF6
29191,ENSG00000201451.1,Y
29192,ENSG00000148297.16,MED22
29193,ENSG00000230064.1,RP11-244N20.7
29194,ENSG00000148303.17,RPL7A
29195,ENSG00000206611.1,SNORD24
29196,ENSG00000200831.1,SNORD36B
29197,ENSG00000199744.1,SNORD36A
29198,ENSG00000252542.1,SNORD36C
29199,ENSG00000148290.10,SURF1
29200,ENSG00000148291.10,SURF2
29201,ENSG00000148248.14,SURF4
29202,ENSG00000198870.8,STKLD1
29203,ENSG00000148300.12,REXO4
29204,ENSG00000160323.19,ADAMTS13
29205,ENSG00000160325.15,CACFD1
29206,ENSG00000160326.14,SLC2A6
29207,ENSG00000187616.5,MYMK
29208,ENSG00000197859.11,ADAMTSL2
29209,ENSG00000196990.9,FAM163B
29210,ENSG00000261018.1,LL09NC01-254D11.1
29211,ENSG00000123454.12,DBH
29212,ENSG00000225756.1,DBH-AS1
29213,ENSG00000123453.18,SARDH
29214,ENSG00000160293.17,VAV2
29215,ENSG00000235106.10,BRD3OS
29216,ENSG00000169925.17,BRD3
29217,ENSG00000235138.1,RP11-374P20.4
29218,ENSG00000271525.1,ARF4P1
29219,ENSG00000273249.1,WDR5-DT
29220,ENSG00000196363.10,WDR5
29221,ENSG00000221676.1,RNU6ATAC
29222,ENSG00000273473.1,LL09NC01-139C3.1
29223,ENSG00000223729.1,LINC02247
29224,ENSG00000279929.1,RP11-145E17.3
29225,ENSG00000186350.12,RXRA
29226,ENSG00000263897.1,MIR4669
29227,ENSG00000223795.2,RP11-473E2.2
29228,ENSG00000228877.2,RP11-473E2.4
29229,ENSG00000227150.1,RP11-473E2.3
29230,ENSG00000130635.16,COL5A1
29231,ENSG00000204011.5,COL5A1-AS1
29232,ENSG00000286502.1,RP13-129E14.1
29233,ENSG00000264744.1,MIR3689C
29234,ENSG00000265872.1,MIR3689A
29235,ENSG00000265848.1,MIR3689D1
29236,ENSG00000264163.1,MIR3689B
29237,ENSG00000264136.1,MIR3689D2
29238,ENSG00000266827.1,MIR3689E
29239,ENSG00000266514.1,MIR3689F
29240,ENSG00000232355.2,RP11-263F14.3
29241,ENSG00000160339.16,FCN2
29242,ENSG00000085265.11,FCN1
29243,ENSG00000236403.2,RP11-447M12.2
29244,ENSG00000279935.1,RP11-447M12.3
29245,ENSG00000130558.20,OLFM1
29246,ENSG00000227958.1,RP11-399H11.3
29247,ENSG00000233936.1,RP11-399H11.2
29248,ENSG00000178243.4,C9orf62
29249,ENSG00000235572.3,RP11-555H7.2
29250,ENSG00000224682.1,SOCS5P2
29251,ENSG00000225361.4,PPP1R26-AS1
29252,ENSG00000196422.11,PPP1R26
29253,ENSG00000160345.13,C9orf116
29254,ENSG00000122140.11,MRPS2
29255,ENSG00000226706.1,RP11-426A6.5
29256,ENSG00000160349.10,LCN1
29257,ENSG00000122136.14,OBP2A
29258,ENSG00000122133.17,PAEP
29259,ENSG00000237339.5,LINC01502
29260,ENSG00000224045.1,PAEPP1
29261,ENSG00000236543.3,RP11-98L5.5
29262,ENSG00000204007.7,GLT6D1
29263,ENSG00000148386.9,LCN9
29264,ENSG00000165643.11,SOHLH1
29265,ENSG00000107147.14,KCNT1
29266,ENSG00000130559.19,CAMSAP1
29267,ENSG00000238058.2,RP11-432J22.2
29268,ENSG00000130560.9,UBAC1
29269,ENSG00000148411.8,NACC2
29270,ENSG00000260193.1,LINC02846
29271,ENSG00000238227.8,TMEM250
29272,ENSG00000275329.1,RP11-83N9.6
29273,ENSG00000107187.17,LHX3
29274,ENSG00000165661.17,QSOX2
29275,ENSG00000260220.7,CCDC187
29276,ENSG00000279813.1,WI2-1959D15.4
29277,ENSG00000283769.1,WI2-1959D15.3
29278,ENSG00000262075.3,DKFZP434A062
29279,ENSG00000160360.13,GPSM1
29280,ENSG00000213221.5,DNLZ
29281,ENSG00000187796.15,CARD9
29282,ENSG00000165684.5,SNAPC4
29283,ENSG00000165689.17,ENTR1
29284,ENSG00000165688.12,PMPCA
29285,ENSG00000148384.14,INPP5E
29286,ENSG00000148396.18,SEC16A
29287,ENSG00000196366.3,C9orf163
29288,ENSG00000148400.13,NOTCH1
29289,ENSG00000263403.1,MIR4673
29290,ENSG00000227512.1,RP11-413M3.4
29291,ENSG00000265181.1,MIR4674
29292,ENSG00000237886.1,NALT1
29293,ENSG00000279141.4,LINC01451
29294,ENSG00000228401.5,RP11-251M1.1
29295,ENSG00000172889.16,EGFL7
29296,ENSG00000199161.1,MIR126
29297,ENSG00000169692.13,AGPAT2
29298,ENSG00000165716.11,DIPK1B
29299,ENSG00000233016.7,SNHG7
29300,ENSG00000280496.1,SNORA17B
29301,ENSG00000276161.1,SNORA17B
29302,ENSG00000274998.1,SNORA17A
29303,ENSG00000281808.1,ENSG10010135443.1
29304,ENSG00000274356.1,RP11-216L13.21
29305,ENSG00000187922.14,LCN10
29306,ENSG00000204003.8,RP11-216L13.16
29307,ENSG00000267206.6,LCN6
29308,ENSG00000278756.1,MIR6722
29309,ENSG00000204001.10,LCN8
29310,ENSG00000177984.7,LCN15
29311,ENSG00000224662.2,ATP6V1G1P3
29312,ENSG00000244187.8,TMEM141
29313,ENSG00000272896.1,RP11-216L13.17
29314,ENSG00000213213.14,CCDC183
29315,ENSG00000273066.5,RP11-216L13.19
29316,ENSG00000272679.1,RP11-216L13.18
29317,ENSG00000228544.1,CCDC183-AS1
29318,ENSG00000196642.19,RABL6
29319,ENSG00000213212.3,NCLP1
29320,ENSG00000265806.1,MIR4292
29321,ENSG00000232434.2,AJM1
29322,ENSG00000054148.18,PHPT1
29323,ENSG00000177943.14,MAMDC4
29324,ENSG00000107223.13,EDF1
29325,ENSG00000127191.18,TRAF2
29326,ENSG00000266507.1,MIR4479
29327,ENSG00000213590.2,RP11-229P13.2
29328,ENSG00000260190.1,RP11-229P13.25
29329,ENSG00000159069.14,FBXW5
29330,ENSG00000176919.13,C8G
29331,ENSG00000184925.12,LCN12
29332,ENSG00000198454.2,LINC02692
29333,ENSG00000107317.13,PTGDS
29334,ENSG00000284341.1,RP11-229P13.28
29335,ENSG00000214402.7,LCNL1
29336,ENSG00000148362.11,PAXX
29337,ENSG00000169583.13,CLIC3
29338,ENSG00000107331.17,ABCA2
29339,ENSG00000180539.8,C9orf139
29340,ENSG00000180549.8,FUT7
29341,ENSG00000279073.3,RP11-229P13.27
29342,ENSG00000107281.10,NPDC1
29343,ENSG00000054179.12,ENTPD2
29344,ENSG00000236394.2,RP11-229P13.15
29345,ENSG00000229257.2,RP11-229P13.22
29346,ENSG00000186193.9,SAPCD2
29347,ENSG00000231864.2,RP11-229P13.23
29348,ENSG00000197355.11,UAP1L1
29349,ENSG00000268996.3,MAN1B1-DT
29350,ENSG00000177239.16,MAN1B1
29351,ENSG00000199411.1,SNORD62
29352,ENSG00000176978.14,DPP7
29353,ENSG00000176884.16,GRIN1
29354,ENSG00000184709.7,LRRC26
29355,ENSG00000261793.1,RP11-350O14.18
29356,ENSG00000263697.1,MIR3621
29357,ENSG00000185863.8,TMEM210
29358,ENSG00000176248.9,ANAPC2
29359,ENSG00000176101.12,SSNA1
29360,ENSG00000176058.13,TPRN
29361,ENSG00000187713.7,TMEM203
29362,ENSG00000188566.15,NDOR1
29363,ENSG00000284976.1,RP13-122B23.13
29364,ENSG00000212864.3,RNF208
29365,ENSG00000197191.6,CYSRT1
29366,ENSG00000233198.4,RNF224
29367,ENSG00000198569.10,SLC34A3
29368,ENSG00000188229.6,TUBB4B
29369,ENSG00000188163.8,FAM166A
29370,ENSG00000275549.1,STPG3-AS1
29371,ENSG00000197768.10,STPG3
29372,ENSG00000188986.9,NELFB
29373,ENSG00000198113.3,TOR4A
29374,ENSG00000270259.2,RP13-122B23.9
29375,ENSG00000260996.1,RP13-122B23.8
29376,ENSG00000288234.1,RP13-122B23.14
29377,ENSG00000198435.4,NRARP
29378,ENSG00000187609.16,EXD3
29379,ENSG00000188747.9,NOXA1
29380,ENSG00000188833.10,ENTPD8
29381,ENSG00000165802.23,NSMF
29382,ENSG00000284317.1,MIR7114
29383,ENSG00000130653.16,PNPLA7
29384,ENSG00000182154.8,MRPL41
29385,ENSG00000148399.13,DPH7
29386,ENSG00000165724.6,ZMYND19
29387,ENSG00000197070.14,ARRDC1
29388,ENSG00000283411.1,RP11-48C7.8
29389,ENSG00000203993.6,ARRDC1-AS1
29390,ENSG00000181090.21,EHMT1
29391,ENSG00000274841.1,Metazoa
29392,ENSG00000233998.1,SETP5
29393,ENSG00000255585.3,RP11-188C12.2
29394,ENSG00000207693.1,MIR602
29395,ENSG00000203987.3,RP11-188C12.3
29396,ENSG00000148408.13,CACNA1B
29397,ENSG00000276388.1,RP11-424E7.5
29398,ENSG00000229926.1,IL9RP1
29399,ENSG00000159247.13,TUBBP5
29400,ENSG00000278130.1,RP11-424E7.6
29401,ENSG00000237419.1,RP11-885N19.6
29402,ENSG00000233013.10,FAM157B
29403,ENSG00000223256.1,RNU6-785P
29404,ENSG00000250210.5,SEPT14P9
29405,ENSG00000286255.1,OR4F8BP
29406,ENSG00000260370.2,RP11-631M21.1
29407,ENSG00000237297.1,FAM166AP7
29408,ENSG00000261456.6,TUBB8
29409,ENSG00000232420.2,IL9RP2
29410,ENSG00000015171.20,ZMYND11
29411,ENSG00000276662.1,RP11-631M21.7
29412,ENSG00000212331.1,RNA5SP297
29413,ENSG00000151240.17,DIP2C
29414,ENSG00000201861.1,RNA5SP298
29415,ENSG00000239822.3,RN7SL754P
29416,ENSG00000233021.2,RP11-490E15.2
29417,ENSG00000225140.1,RP11-809C18.3
29418,ENSG00000263511.1,MIR5699
29419,ENSG00000180525.14,DIP2C-AS1
29420,ENSG00000231601.1,RP11-164C1.2
29421,ENSG00000107929.15,LARP4B
29422,ENSG00000229869.1,RP11-363N22.2
29423,ENSG00000205740.2,RP11-363N22.3
29424,ENSG00000107937.19,GTPBP4
29425,ENSG00000148377.6,IDI2
29426,ENSG00000232656.9,IDI2-AS1
29427,ENSG00000067064.12,IDI1
29428,ENSG00000047056.16,WDR37
29429,ENSG00000229205.5,LINC00200
29430,ENSG00000185736.16,ADARB2
29431,ENSG00000287043.1,RP11-29A19.3
29432,ENSG00000282390.1,RP11-29A19.2
29433,ENSG00000233052.1,RP11-398B16.2
29434,ENSG00000205696.4,ADARB2-AS1
29435,ENSG00000287653.1,RP11-358N3.1
29436,ENSG00000234962.6,LINC00700
29437,ENSG00000226694.2,RP11-69C17.2
29438,ENSG00000278069.1,MIR6072
29439,ENSG00000252998.1,RNU6-889P
29440,ENSG00000227912.2,RP11-69C17.3
29441,ENSG00000231326.7,LINC02662
29442,ENSG00000212156.1,RNU6-576P
29443,ENSG00000234556.1,LINC00701
29444,ENSG00000234170.6,LINC02645
29445,ENSG00000237500.1,RP11-526P5.1
29446,ENSG00000235281.2,RP11-526P5.2
29447,ENSG00000286858.1,RP11-58N22.1
29448,ENSG00000231743.1,RP11-89K18.1
29449,ENSG00000234182.2,RP11-118K6.2
29450,ENSG00000287560.1,RP11-118K6.5
29451,ENSG00000273001.1,PFKP-DT
29452,ENSG00000067057.18,PFKP
29453,ENSG00000278419.1,RP11-298E9.7
29454,ENSG00000107959.17,PITRM1
29455,ENSG00000237399.7,PITRM1-AS1
29456,ENSG00000288566.1,RP11-298E9.8
29457,ENSG00000236968.1,RP11-298E9.5
29458,ENSG00000226762.5,LINC02668
29459,ENSG00000227338.2,RP11-195B3.1
29460,ENSG00000288657.1,RP11-195B3.3
29461,ENSG00000287428.1,RP11-195B3.2
29462,ENSG00000286610.1,RP11-453F1.1
29463,ENSG00000233321.2,LINC02669
29464,ENSG00000236892.2,RP11-482E14.2
29465,ENSG00000229672.3,RP11-184A2.3
29466,ENSG00000228353.1,RP11-184A2.2
29467,ENSG00000067082.15,KLF6
29468,ENSG00000287175.1,RP11-464C19.4
29469,ENSG00000230573.1,LINC02639
29470,ENSG00000226005.5,LINC02660
29471,ENSG00000274809.1,MIR6078
29472,ENSG00000227101.2,RP11-433J20.2
29473,ENSG00000236990.1,RP11-433J20.1
29474,ENSG00000233117.4,LINC00702
29475,ENSG00000224382.2,LINC00703
29476,ENSG00000230096.1,RP11-34C15.2
29477,ENSG00000287246.1,RP11-34C15.4
29478,ENSG00000286687.1,RP11-34C15.3
29479,ENSG00000207124.1,RNU6-163P
29480,ENSG00000231298.7,MANCR
29481,ENSG00000225269.3,LINC00705
29482,ENSG00000287023.1,RP11-396D16.1
29483,ENSG00000165568.18,AKR1E2
29484,ENSG00000151631.8,AKR1C6P
29485,ENSG00000238840.1,U8
29486,ENSG00000187134.14,AKR1C1
29487,ENSG00000151632.17,AKR1C2
29488,ENSG00000224251.6,RP11-499O7.7
29489,ENSG00000239148.1,U8
29490,ENSG00000196139.14,AKR1C3
29491,ENSG00000239142.1,U8
29492,ENSG00000225418.1,AKR1C5P
29493,ENSG00000264006.8,AKR1C8P
29494,ENSG00000198610.11,AKR1C4
29495,ENSG00000228291.1,ARL4AP3
29496,ENSG00000287848.1,RP11-445P17.9
29497,ENSG00000231039.2,RP11-445P17.3
29498,ENSG00000224034.1,LINC02561
29499,ENSG00000215267.8,AKR1C7P
29500,ENSG00000223987.1,RPL26P28
29501,ENSG00000280450.1,XXyac-YR21CG7.1
29502,ENSG00000178473.7,UCN3
29503,ENSG00000178462.12,TUBAL3
29504,ENSG00000173848.19,NET1
29505,ENSG00000178372.8,CALML5
29506,ENSG00000205488.9,CALML3-AS1
29507,ENSG00000178363.5,CALML3
29508,ENSG00000256462.1,RP11-116G8.5
29509,ENSG00000287566.1,RP11-116G8.7
29510,ENSG00000287235.1,RP11-116G8.8
29511,ENSG00000242147.3,LASTR
29512,ENSG00000228685.1,RP11-336A10.7
29513,ENSG00000240577.3,RN7SL445P
29514,ENSG00000196372.13,ASB13
29515,ENSG00000108021.20,TASOR2
29516,ENSG00000226647.2,RP11-336A10.2
29517,ENSG00000057608.17,GDI2
29518,ENSG00000270427.1,NRBF2P5
29519,ENSG00000272764.1,RP11-318E3.9
29520,ENSG00000134461.16,ANKRD16
29521,ENSG00000240180.1,RPL12P28
29522,ENSG00000134452.20,FBH1
29523,ENSG00000232807.2,RP11-536K7.3
29524,ENSG00000134470.21,IL15RA
29525,ENSG00000134460.18,IL2RA
29526,ENSG00000251922.1,ENSG10010138241.1
29527,ENSG00000229664.1,RP11-536K7.5
29528,ENSG00000214015.3,RPL32P23
29529,ENSG00000134453.16,RBM17
29530,ENSG00000170525.21,PFKFB3
29531,ENSG00000201581.1,RN7SKP78
29532,ENSG00000263628.1,MIR3155A
29533,ENSG00000283634.1,MIR3155B
29534,ENSG00000213994.3,RP11-414H17.5
29535,ENSG00000238366.1,Y
29536,ENSG00000215244.3,LINC02649
29537,ENSG00000226705.1,SDCBPP1
29538,ENSG00000212743.2,LINC02656
29539,ENSG00000065675.15,PRKCQ
29540,ENSG00000237943.7,PRKCQ-AS1
29541,ENSG00000225948.2,LINC02648
29542,ENSG00000285743.1,RP11-799O21.4
29543,ENSG00000223784.2,LINP1
29544,ENSG00000285988.1,RP11-799O21.3
29545,ENSG00000281186.1,LINC00706
29546,ENSG00000238266.2,LINC00707
29547,ENSG00000285845.1,RP11-799O21.5
29548,ENSG00000287277.1,RP11-799O21.2
29549,ENSG00000223581.2,LINC02665
29550,ENSG00000270811.1,RP11-393K12.4
29551,ENSG00000198879.13,SFMBT2
29552,ENSG00000235141.1,COX6CP17
29553,ENSG00000278982.1,RP5-1031D4.3
29554,ENSG00000232591.2,LINC02642
29555,ENSG00000207453.1,RNU6-535P
29556,ENSG00000230121.1,RP11-385N23.1
29557,ENSG00000123243.15,ITIH5
29558,ENSG00000151655.19,ITIH2
